1100;1105;1110;1115;1120;1125;1130;1135;1140;1145;1150;1155;1160;1165;1170;1175;1180;1185;1190;1195;1200;1205;1210;1215;1220;1225;1230;1235;1240;1245;1250;1255;1260;1265;1270;1275;1280;1285;1290;1295;1301;1306;1311;1316;1321;1326;1331;1336;1341;1346;1351;1356;1361;1366;1371;1376;1381;1386;1391;1396;1401;1406;1411;1416;1421;1426;1431;1436;1441;1446;1451;1456;1461;1466;1471;1476;1481;1486;1491;1496;1502;1507;1512;1517;1522;1527;1532;1537;1542;1547;1552;1557;1562;1567;1572;1577;1582;1587;1592;1597;1602;1607;1612;1617;1622;1627;1632;1637;1642;1647;1652;1657;1662;1667;1672;1677;1682;1687;1692;1697;1703;1708;1713;1718;1723;1728;1733;1738;1743;1748;1753;1758;1763;1768;1773;1778;1783;1788;1793;1798;1803;1808;1813;1818;1823;1828;1833;1838;1843;1848;1853;1858;1863;1868;1873;1878;1883;1888;1893;1898;1904;1909;1914;1919;1924;1929;1934;1939;1944;1949;1954;1959;1964;1969;1974;1979;1984;1989;1994;1999;2004;2009;2014;2019;2024;2029;2034;2039;2044;2049;2054;2059;2064;2069;2074;2079;2084;2089;2094;2100
0.507758;0.509796;0.509916;0.507971;0.506602;0.512554;0.511786;0.511771;0.510050;0.514420;0.512608;0.514988;0.517846;0.518253;0.518332;0.519225;0.521979;0.522819;0.530401;0.524419;0.526353;0.525270;0.532908;0.532616;0.527327;0.535420;0.536662;0.535679;0.537501;0.542636;0.538108;0.541652;0.543084;0.547654;0.548625;0.546606;0.556296;0.559101;0.558252;0.557654;0.561623;0.564637;0.567470;0.568312;0.576403;0.573397;0.578339;0.582507;0.587741;0.594305;0.589926;0.594279;0.596358;0.602121;0.604813;0.603367;0.614774;0.614386;0.616242;0.618069;0.622842;0.624713;0.622687;0.631884;0.633247;0.637727;0.638985;0.647941;0.649444;0.653123;0.651252;0.655745;0.658578;0.664677;0.657826;0.665505;0.667326;0.672458;0.668904;0.671543;0.675869;0.672933;0.678023;0.684304;0.682548;0.683968;0.687393;0.687530;0.688367;0.690218;0.693094;0.690660;0.694860;0.691073;0.688066;0.700135;0.702071;0.699660;0.697054;0.693789;0.699834;0.702620;0.700195;0.704158;0.699110;0.708693;0.704160;0.703792;0.711550;0.709462;0.713189;0.710700;0.714671;0.710964;0.710654;0.718498;0.715695;0.713407;0.716427;0.715781;0.720540;0.721741;0.727124;0.727648;0.726641;0.724542;0.731144;0.732618;0.732320;0.735959;0.736122;0.740974;0.735758;0.743453;0.743153;0.745629;0.744262;0.750354;0.746937;0.749809;0.755412;0.757303;0.751730;0.759300;0.754267;0.758747;0.756307;0.760127;0.755905;0.756249;0.759473;0.756029;0.757332;0.751443;0.752973;0.752728;0.759077;0.747855;0.746697;0.747575;0.737521;0.738483;0.736420;0.731809;0.732002;0.726729;0.724674;0.721020;0.716981;0.713580;0.707041;0.696715;0.701148;0.691829;0.684148;0.683324;0.673027;0.674544;0.663726;0.653981;0.653619;0.646149;0.638407;0.630960;0.632376;0.625859;0.615486;0.615339;0.611302;0.600388;0.592182;0.588996;0.593536;0.581590;0.573387;0.569017;0.570832;0.563350;0.555474;0.551257
0.499813;0.500781;0.505009;0.505281;0.503358;0.508331;0.505464;0.507540;0.505595;0.506512;0.511079;0.505767;0.510781;0.509757;0.510949;0.514150;0.511090;0.511639;0.512710;0.513533;0.513713;0.519999;0.514367;0.516635;0.520879;0.523732;0.527485;0.528881;0.528381;0.526243;0.536563;0.534696;0.537836;0.539765;0.542460;0.545175;0.544437;0.549742;0.557397;0.560625;0.561244;0.565779;0.568323;0.572225;0.575846;0.585711;0.586772;0.584076;0.592160;0.598487;0.601312;0.610039;0.616404;0.618322;0.619648;0.626853;0.631094;0.641582;0.644282;0.643225;0.651246;0.658319;0.662500;0.669154;0.671332;0.677403;0.684835;0.681028;0.685207;0.691031;0.693707;0.696126;0.706216;0.707264;0.707163;0.709338;0.715478;0.715592;0.714366;0.715996;0.719192;0.725447;0.723987;0.718941;0.716741;0.717442;0.719831;0.719115;0.722514;0.721217;0.719522;0.717719;0.719942;0.717833;0.713551;0.713802;0.714459;0.709556;0.704871;0.707819;0.703806;0.700956;0.702932;0.703656;0.700256;0.697789;0.695029;0.689222;0.693945;0.692844;0.692323;0.691362;0.689086;0.688485;0.687945;0.688103;0.689512;0.690571;0.688033;0.691204;0.690771;0.695847;0.691936;0.693214;0.694562;0.698493;0.699964;0.696097;0.703100;0.704826;0.704621;0.708649;0.712385;0.712596;0.719045;0.724003;0.720354;0.721822;0.728552;0.733639;0.735151;0.739142;0.739022;0.739783;0.741371;0.745354;0.747714;0.753255;0.754156;0.749366;0.753971;0.756772;0.758330;0.760922;0.760578;0.757374;0.756123;0.762697;0.756713;0.755153;0.757054;0.751890;0.753684;0.750283;0.741191;0.747972;0.738577;0.739624;0.733344;0.732020;0.724727;0.720548;0.720555;0.709772;0.704429;0.701370;0.695055;0.689380;0.685305;0.677305;0.668374;0.663383;0.662014;0.653957;0.643919;0.641449;0.639202;0.630960;0.624536;0.620514;0.615641;0.603952;0.599925;0.601749;0.588967;0.590140;0.578029;0.579902;0.576452;0.570736
0.533892;0.536758;0.537452;0.540346;0.539022;0.544446;0.548021;0.544296;0.553885;0.553744;0.556910;0.556468;0.557234;0.569845;0.571205;0.571589;0.576816;0.579260;0.579412;0.585835;0.586926;0.588807;0.593183;0.600049;0.597855;0.598585;0.610623;0.609999;0.614661;0.610612;0.615970;0.618012;0.623368;0.625858;0.623809;0.626170;0.629587;0.633186;0.635034;0.638498;0.638943;0.637921;0.644632;0.638043;0.644384;0.641746;0.644554;0.643356;0.649391;0.644683;0.651816;0.645519;0.649200;0.653079;0.649835;0.647208;0.649876;0.652547;0.648742;0.649091;0.649419;0.649189;0.650226;0.653924;0.651306;0.649232;0.647837;0.648298;0.646845;0.651474;0.653470;0.651272;0.649524;0.651105;0.652568;0.650001;0.649424;0.652383;0.650950;0.654382;0.651946;0.656171;0.655021;0.655015;0.654156;0.656834;0.654410;0.656988;0.661438;0.659898;0.659957;0.662078;0.661280;0.659459;0.663786;0.667778;0.666938;0.666159;0.668280;0.669393;0.673787;0.673763;0.671965;0.678013;0.674665;0.680727;0.684217;0.682622;0.681333;0.687745;0.690426;0.690121;0.690313;0.693928;0.696002;0.698023;0.696190;0.701666;0.697643;0.701917;0.702388;0.701361;0.708553;0.709000;0.704912;0.709059;0.710052;0.709944;0.711638;0.716900;0.713245;0.717927;0.718243;0.716661;0.718667;0.719739;0.714997;0.722380;0.715267;0.720919;0.720056;0.723112;0.722654;0.726057;0.718246;0.724830;0.722871;0.722041;0.712033;0.719164;0.717548;0.716282;0.712343;0.713857;0.713802;0.707319;0.714054;0.707856;0.707200;0.703220;0.696587;0.692762;0.690938;0.692813;0.694599;0.683189;0.688099;0.681534;0.676848;0.672774;0.661592;0.665416;0.662632;0.654398;0.651740;0.644058;0.639635;0.636559;0.629696;0.628841;0.621766;0.618048;0.611512;0.609749;0.602944;0.599146;0.594792;0.591923;0.584319;0.584086;0.578269;0.571455;0.567453;0.564588;0.560328;0.556641;0.550967;0.548365;0.546235;0.540372
0.541636;0.553368;0.548994;0.550110;0.555516;0.559203;0.566835;0.568779;0.567559;0.570311;0.572582;0.586060;0.586036;0.586678;0.597122;0.600699;0.601163;0.606728;0.612667;0.614291;0.623945;0.622362;0.635256;0.635529;0.641750;0.645779;0.656477;0.658761;0.664274;0.668374;0.678034;0.676608;0.683090;0.692526;0.693013;0.700990;0.706194;0.709733;0.712477;0.722315;0.728026;0.731409;0.736036;0.742260;0.749127;0.748884;0.759769;0.763525;0.767836;0.771252;0.776060;0.780837;0.786334;0.789933;0.789710;0.796110;0.803748;0.806098;0.807536;0.814717;0.821822;0.815868;0.819771;0.823691;0.830237;0.833620;0.833303;0.831502;0.835740;0.836237;0.835819;0.840066;0.843751;0.841783;0.843842;0.841654;0.835122;0.838410;0.834971;0.836393;0.837121;0.830475;0.831354;0.830489;0.827231;0.818165;0.819838;0.816712;0.810626;0.806234;0.802408;0.793557;0.793008;0.787529;0.787960;0.776784;0.766600;0.766919;0.757486;0.747235;0.746832;0.740176;0.732032;0.725627;0.722022;0.710948;0.708270;0.706343;0.696955;0.686339;0.678873;0.675849;0.670391;0.664882;0.656296;0.653942;0.646062;0.643980;0.636107;0.628760;0.626909;0.621622;0.619415;0.611778;0.615415;0.612021;0.607277;0.599485;0.600871;0.591051;0.592493;0.587639;0.582961;0.582326;0.580625;0.580918;0.581164;0.575971;0.565274;0.569114;0.566175;0.564512;0.564285;0.560865;0.558146;0.560344;0.556847;0.557801;0.557198;0.552067;0.550036;0.551041;0.552098;0.548923;0.547705;0.542723;0.547620;0.548142;0.543178;0.540178;0.540341;0.544644;0.536879;0.542506;0.536228;0.539200;0.532382;0.535548;0.533331;0.531878;0.532369;0.531094;0.532344;0.528711;0.526066;0.524986;0.524223;0.522696;0.524839;0.521718;0.523057;0.520782;0.520978;0.521633;0.518144;0.519019;0.513319;0.512697;0.517480;0.515813;0.517004;0.514818;0.509864;0.515983;0.509568;0.510623;0.509941;0.511731;0.510574;0.509040
0.543615;0.545115;0.552421;0.547907;0.551950;0.558539;0.563419;0.566555;0.564007;0.571681;0.575214;0.580901;0.581310;0.582706;0.588722;0.596040;0.600642;0.606185;0.606844;0.610518;0.611869;0.613825;0.620718;0.623689;0.626508;0.630217;0.631880;0.639556;0.647861;0.650769;0.650799;0.649359;0.653763;0.656428;0.655868;0.668901;0.666079;0.665049;0.673492;0.669630;0.676673;0.675319;0.675888;0.684039;0.679856;0.678598;0.683107;0.684676;0.683221;0.683055;0.682764;0.683380;0.685582;0.685977;0.686487;0.686247;0.684725;0.683122;0.684215;0.686353;0.686361;0.679261;0.679692;0.681488;0.682444;0.682685;0.679883;0.687951;0.681958;0.685111;0.675620;0.681899;0.683170;0.683119;0.682283;0.683592;0.684771;0.687809;0.684589;0.684494;0.688530;0.689185;0.686135;0.691157;0.693940;0.691590;0.693766;0.695673;0.695839;0.695345;0.696961;0.697832;0.702768;0.709039;0.709267;0.713539;0.714234;0.713279;0.711473;0.714989;0.723722;0.721403;0.716991;0.730109;0.724037;0.733987;0.729526;0.728215;0.734492;0.732959;0.740876;0.738107;0.737055;0.735908;0.739188;0.740147;0.739792;0.738663;0.736495;0.737492;0.738691;0.736817;0.740967;0.728385;0.733550;0.731234;0.733169;0.730525;0.730132;0.725003;0.719555;0.717469;0.721185;0.713571;0.710520;0.706416;0.702382;0.703802;0.694317;0.694343;0.688088;0.684884;0.681339;0.675375;0.675075;0.672102;0.667503;0.666852;0.656445;0.649481;0.650080;0.648651;0.643066;0.640649;0.639102;0.634214;0.627780;0.624764;0.619501;0.616677;0.614785;0.607720;0.605847;0.604261;0.595875;0.595514;0.589893;0.590209;0.585204;0.582263;0.576532;0.575826;0.574865;0.570117;0.568393;0.566688;0.559613;0.556285;0.562252;0.554465;0.548833;0.547178;0.546748;0.538872;0.534959;0.539458;0.539819;0.536324;0.533569;0.532037;0.530553;0.527056;0.526140;0.523098;0.525009;0.517352;0.524231;0.519898;0.515645;0.513852
0.536694;0.538374;0.540497;0.545564;0.549767;0.550807;0.552418;0.556433;0.558900;0.559359;0.569814;0.568344;0.574094;0.574702;0.576518;0.578870;0.586277;0.587683;0.595181;0.595376;0.596068;0.599042;0.599257;0.604959;0.614569;0.616987;0.617505;0.619779;0.628644;0.626365;0.627679;0.629610;0.632596;0.631946;0.641551;0.641093;0.640860;0.643292;0.644018;0.644602;0.645810;0.648319;0.649964;0.647880;0.640179;0.648626;0.649750;0.649235;0.646036;0.646091;0.644105;0.646119;0.643638;0.641525;0.641324;0.642497;0.641814;0.638033;0.640400;0.636041;0.630450;0.630299;0.627271;0.632569;0.632159;0.627040;0.621775;0.629279;0.624882;0.624349;0.621324;0.622459;0.620379;0.619602;0.618119;0.614539;0.616028;0.616147;0.618726;0.618271;0.619112;0.619902;0.620696;0.610072;0.617060;0.618144;0.621505;0.621755;0.621608;0.617479;0.621611;0.627701;0.625964;0.627392;0.624806;0.625991;0.630265;0.637011;0.638418;0.635571;0.639815;0.642509;0.641598;0.642509;0.649700;0.653974;0.653767;0.653817;0.662148;0.661344;0.668596;0.668128;0.669673;0.666238;0.677742;0.678124;0.680056;0.683246;0.686205;0.690198;0.690595;0.692554;0.697785;0.699403;0.696583;0.708250;0.708670;0.706304;0.707954;0.713675;0.717076;0.720711;0.722360;0.720878;0.726515;0.732738;0.729358;0.732437;0.733902;0.734838;0.731680;0.739454;0.739291;0.739982;0.741192;0.743564;0.742207;0.749834;0.745965;0.741844;0.745785;0.742578;0.745047;0.746592;0.742988;0.742916;0.736333;0.737994;0.733062;0.734290;0.726755;0.731460;0.727981;0.721275;0.718581;0.718335;0.708760;0.708801;0.704623;0.708662;0.703276;0.694783;0.684772;0.686227;0.677823;0.673668;0.669206;0.663356;0.658276;0.649896;0.646698;0.641710;0.637464;0.632426;0.624318;0.619159;0.609692;0.605312;0.605774;0.597639;0.592003;0.588693;0.584644;0.582709;0.575062;0.572969;0.567139;0.564343;0.561759;0.554527
0.521930;0.520979;0.525365;0.524746;0.529329;0.532559;0.530280;0.527834;0.538308;0.538521;0.538645;0.542644;0.544733;0.549942;0.545932;0.551052;0.557592;0.562750;0.566905;0.566836;0.568539;0.572690;0.580268;0.580337;0.588321;0.587919;0.592383;0.599358;0.600174;0.601412;0.606063;0.613743;0.611483;0.620713;0.628646;0.631725;0.636906;0.641828;0.648042;0.654943;0.656702;0.658851;0.668413;0.680521;0.682698;0.690068;0.691173;0.702795;0.702192;0.709439;0.712945;0.717648;0.729456;0.733356;0.740766;0.745545;0.752445;0.764763;0.765191;0.770644;0.774194;0.781774;0.784359;0.793191;0.793336;0.803712;0.800701;0.808873;0.810522;0.818623;0.823320;0.820461;0.825319;0.826874;0.826491;0.832082;0.828848;0.832484;0.828896;0.832453;0.832352;0.831813;0.832834;0.829352;0.818502;0.822426;0.821753;0.817423;0.813255;0.807974;0.803802;0.796856;0.791723;0.786320;0.782875;0.772356;0.768304;0.757001;0.754598;0.751472;0.743308;0.740040;0.734196;0.726265;0.719705;0.714199;0.709408;0.699218;0.694082;0.685477;0.678455;0.676294;0.667075;0.665609;0.659723;0.653602;0.648893;0.646955;0.638030;0.640404;0.634420;0.632045;0.624476;0.622104;0.620777;0.617306;0.618599;0.618420;0.614537;0.613691;0.611335;0.607924;0.607594;0.606505;0.606582;0.606292;0.608249;0.603773;0.602867;0.604092;0.603836;0.606116;0.599547;0.607417;0.605041;0.611074;0.608553;0.608753;0.609541;0.607535;0.613537;0.607587;0.607226;0.608227;0.605788;0.606701;0.606285;0.608465;0.608026;0.603133;0.605079;0.606878;0.602774;0.602474;0.599774;0.601057;0.601121;0.599448;0.594120;0.598939;0.592132;0.591040;0.586315;0.587485;0.584688;0.581065;0.577329;0.580937;0.574347;0.570075;0.571134;0.569149;0.562056;0.559559;0.561183;0.557172;0.554610;0.549086;0.548088;0.547534;0.547813;0.546287;0.539726;0.540575;0.533378;0.535325;0.529224;0.529753;0.524522;0.525054
0.526254;0.524464;0.531100;0.529211;0.533683;0.532758;0.535816;0.536184;0.536988;0.540103;0.542350;0.546400;0.549494;0.551578;0.555205;0.560467;0.556361;0.560139;0.562178;0.566346;0.567416;0.569674;0.576237;0.575203;0.581871;0.583249;0.582260;0.585609;0.588035;0.592323;0.590612;0.593868;0.598702;0.604477;0.601653;0.607962;0.612398;0.615883;0.614625;0.615240;0.621552;0.618040;0.627229;0.623862;0.629464;0.636104;0.631168;0.637676;0.637471;0.641538;0.644409;0.647082;0.651669;0.651111;0.652086;0.654978;0.657698;0.661584;0.662853;0.666909;0.667178;0.664892;0.667095;0.671937;0.672091;0.675055;0.677585;0.681031;0.685392;0.688403;0.693822;0.697042;0.700438;0.701056;0.703257;0.705053;0.709691;0.706027;0.711789;0.714376;0.714777;0.725594;0.726226;0.728699;0.735103;0.731359;0.739136;0.741613;0.741442;0.745400;0.752233;0.751413;0.760428;0.759223;0.757145;0.767220;0.768913;0.769701;0.774221;0.772219;0.779618;0.781587;0.785038;0.784856;0.787709;0.789195;0.790551;0.794645;0.799518;0.794513;0.796712;0.800929;0.799599;0.802322;0.797752;0.798913;0.803696;0.797527;0.795627;0.795790;0.790811;0.790099;0.791960;0.793901;0.783354;0.788308;0.779859;0.779487;0.771693;0.768831;0.763313;0.763621;0.761159;0.753437;0.751783;0.745422;0.737866;0.736092;0.732495;0.723626;0.721803;0.711713;0.706614;0.705233;0.699725;0.691708;0.687889;0.684318;0.670321;0.671595;0.664420;0.659311;0.658621;0.650000;0.644348;0.642350;0.631618;0.629312;0.631549;0.624630;0.611377;0.616072;0.607623;0.605267;0.597015;0.596122;0.594018;0.591009;0.589082;0.582195;0.579063;0.575117;0.577562;0.571494;0.567091;0.565344;0.559600;0.558839;0.555570;0.553314;0.547802;0.553682;0.543423;0.543039;0.539828;0.541064;0.534640;0.535879;0.536977;0.531164;0.528967;0.525739;0.528624;0.524494;0.527232;0.521674;0.522182;0.525001;0.524748;0.520264
0.546546;0.551277;0.556754;0.561907;0.563498;0.568669;0.572669;0.574647;0.579394;0.586805;0.589284;0.592962;0.599991;0.605803;0.608806;0.614502;0.614044;0.621103;0.627910;0.631062;0.636689;0.638820;0.642413;0.646174;0.651699;0.660807;0.663271;0.670350;0.670324;0.678921;0.684327;0.688224;0.690982;0.691908;0.695726;0.695312;0.697694;0.705664;0.705139;0.710117;0.708747;0.718763;0.717880;0.718205;0.720769;0.725253;0.723116;0.722325;0.731852;0.732810;0.730864;0.730894;0.727389;0.733423;0.732651;0.731736;0.732671;0.731898;0.732604;0.734076;0.736680;0.727179;0.733058;0.730662;0.730195;0.732072;0.727986;0.725965;0.728469;0.727551;0.731230;0.719711;0.726187;0.723270;0.720905;0.725562;0.716077;0.724290;0.717344;0.718079;0.721812;0.722355;0.718367;0.710384;0.716762;0.713879;0.717425;0.709226;0.711074;0.711599;0.706850;0.709443;0.710013;0.711485;0.703822;0.709104;0.704383;0.704429;0.701656;0.699681;0.704148;0.705034;0.704441;0.700620;0.705099;0.698366;0.698193;0.696170;0.693676;0.694639;0.696885;0.693752;0.687991;0.691004;0.689078;0.688845;0.684719;0.685879;0.682995;0.679767;0.684107;0.681002;0.679264;0.675741;0.676425;0.674986;0.669934;0.670288;0.667163;0.663521;0.666849;0.665904;0.660837;0.661803;0.657710;0.649771;0.650234;0.651720;0.643570;0.640167;0.644291;0.639394;0.635317;0.633442;0.632884;0.634666;0.626424;0.623796;0.626226;0.620193;0.617051;0.617322;0.612620;0.616099;0.608133;0.609753;0.607380;0.603425;0.597680;0.597037;0.597837;0.593510;0.594149;0.585875;0.584453;0.582566;0.580384;0.579145;0.573104;0.573802;0.576017;0.569279;0.566462;0.563875;0.563297;0.555303;0.559118;0.560485;0.554699;0.552081;0.544882;0.549945;0.545541;0.537336;0.542176;0.539491;0.541849;0.533913;0.535491;0.530476;0.526733;0.530218;0.526910;0.528088;0.522722;0.520229;0.524681;0.519999;0.516554;0.514989
